0,Golden Gate Park,5993749.67388,2110045.28016
0,Golden Gate Park,5996754.19434,2110471.59728
0,Golden Gate Park,5996757.77232,2110445.86986
0,Golden Gate Park,5997180.51139,2107406.17437
0,Golden Gate Park,5997178.22813,2107405.80074
0,Golden Gate Park,5996063.96662,2107223.46704
0,Golden Gate Park,5995576.7471,2107385.87357
0,Golden Gate Park,5995292.53571,2107385.87357
0,Golden Gate Park,5992998.54377,2107304.6703
0,Golden Gate Park,5990180.63618,2107208.16662
0,Golden Gate Park,5990034.62492,2107203.16624
0,Golden Gate Park,5985060.92552,2107040.75971
0,Golden Gate Park,5980635.34805,2106898.65398
0,Golden Gate Park,5979966.88334,2106856.87498
1,Outer Sunset,5980718.08968,2100067.863
1,Outer Sunset,5980720.1917,2100076.88598
1,Outer Sunset,5980735.81013,2100224.32553
1,Outer Sunset,5980742.99234,2100311.66671
1,Outer Sunset,5980720.1917,2100468.9471
1,Outer Sunset,5980710.98907,2100499.86063
1,Outer Sunset,5980706.77045,2100515.51427
1,Outer Sunset,5980702.82568,2100531.23907
1,Outer Sunset,5980699.15592,2100547.03043
1,Outer Sunset,5980695.76232,2100562.88335
1,Outer Sunset,5980692.6459,2100578.79311
1,Outer Sunset,5980689.80763,2100594.75484
1,Outer Sunset,5980687.2484,2100610.76367
1,Outer Sunset,5980684.96891,2100626.81468
1,Outer Sunset,5980682.96987,2100642.90307
1,Outer Sunset,5980681.25192,2100659.0239
1,Outer Sunset,5980679.81563,2100675.17225
1,Outer Sunset,5980678.66133,2100691.34326
1,Outer Sunset,5980677.78946,2100707.53187
1,Outer Sunset,5980677.20027,2100723.73327
1,Outer Sunset,5980676.8939,2100739.94249
1,Outer Sunset,5980676.87048,2100756.15459
1,Outer Sunset,5980628.98907,2100881.52297
1,Outer Sunset,5980626.24482,2100891.93532
1,Outer Sunset,5980624.49851,2100899.18518
1,Outer Sunset,5980622.87899,2100906.46435
1,Outer Sunset,5980621.38677,2100913.77071
1,Outer Sunset,5980620.02229,2100921.10198
1,Outer Sunset,5980618.786,2100928.4559
1,Outer Sunset,5980617.67822,2100935.83036
1,Outer Sunset,5980616.69928,2100943.223
1,Outer Sunset,5980615.84955,2100950.63158
1,Outer Sunset,5980615.12923,2100958.05391
1,Outer Sunset,5980614.53851,2100965.48764
1,Outer Sunset,5980614.07771,2100972.93052
1,Outer Sunset,5980613.74683,2100980.38038
1,Outer Sunset,5980613.546,2100987.83484
1,Outer Sunset,5980613.47528,2100995.29167
1,Outer Sunset,5980613.5348,2101002.74857
1,Outer Sunset,5980613.72437,2101010.20335
1,Outer Sunset,5980614.04405,2101017.65366
1,Outer Sunset,5980614.49371,2101025.09724
1,Outer Sunset,5980615.07317,2101032.53187
1,Outer Sunset,5980615.78235,2101039.95529
1,Outer Sunset,5980616.62094,2101047.36515
1,Outer Sunset,5980617.58875,2101054.75926
1,Outer Sunset,5980633.54914,2101173.28931
1,Outer Sunset,5980654.25461,2101324.91023
1,Outer Sunset,5980656.38427,2101342.73724
1,Outer Sunset,5980657.50856,2101354.3254
1,Outer Sunset,5980658.43042,2101365.93142
1,Outer Sunset,5980659.14952,2101377.55171
1,Outer Sunset,5980659.66581,2101389.18281
1,Outer Sunset,5980659.97896,2101400.82108
1,Outer Sunset,5980660.08898,2101412.46313
1,Outer Sunset,5980659.99579,2101424.10531
1,Outer Sunset,5980659.69941,2101435.74409
1,Outer Sunset,5980659.19995,2101447.3759
1,Outer Sunset,5980658.49762,2101458.99721
1,Outer Sunset,5980654.20699,2101468.89955
1,Outer Sunset,5980654.56469,2101489.85039
1,Outer Sunset,5980652.79528,2101499.45507
1,Outer Sunset,5980650.85851,2101509.02735
1,Outer Sunset,5980648.75496,2101518.56438
1,Outer Sunset,5980646.48533,2101528.06326
1,Outer Sunset,5980644.05019,2101537.52111
1,Outer Sunset,5980641.45045,2101546.935
1,Outer Sunset,5980638.68674,2101556.30204
1,Outer Sunset,5980635.76002,2101565.61948
1,Outer Sunset,5980632.67112,2101574.88444
1,Outer Sunset,5980629.42101,2101584.09404
1,Outer Sunset,5980626.01064,2101593.24547
1,Outer Sunset,5980622.4411,2101602.33609
1,Outer Sunset,5980618.71342,2101611.36297
1,Outer Sunset,5980614.82875,2101620.32342
1,Outer Sunset,5980610.78837,2101629.21468
1,Outer Sunset,5980606.59336,2101638.03414
1,Outer Sunset,5980602.24507,2101646.77897
1,Outer Sunset,5980597.74485,2101655.44662
1,Outer Sunset,5980593.0941,2101664.0344
1,Outer Sunset,5980588.2941,2101672.53974
1,Outer Sunset,5980583.34638,2101680.95996
1,Outer Sunset,5980578.2525,2101689.29257
1,Outer Sunset,5980559.49288,2101719.01308
1,Outer Sunset,5980548.83432,2101736.81289
1,Outer Sunset,5980538.48802,2101754.796
1,Outer Sunset,5980528.45717,2101772.95696
1,Outer Sunset,5980518.74485,2101791.2902
1,Outer Sunset,5980509.35387,2101809.79017
1,Outer Sunset,5980500.28725,2101828.45123
1,Outer Sunset,5980491.54766,2101847.26768
1,Outer Sunset,5980483.13787,2101866.23376
1,Outer Sunset,5980475.0603,2101885.34377
1,Outer Sunset,5980467.31746,2101904.59184
1,Outer Sunset,5980459.91176,2101923.97206
1,Outer Sunset,5980455.49301,2101940.24886
1,Outer Sunset,5980452.10101,2101953.76969
1,Outer Sunset,5980448.94549,2101967.34774
1,Outer Sunset,5980446.02741,2101980.97872
1,Outer Sunset,5980443.34766,2101994.65859
1,Outer Sunset,5980440.90709,2102008.38313
1,Outer Sunset,5980438.70638,2102022.14812
1,Outer Sunset,5980436.74632,2102035.94953
1,Outer Sunset,5980435.02734,2102049.78294
1,Outer Sunset,5980433.5501,2102063.64432
1,Outer Sunset,5980432.31496,2102077.52937
1,Outer Sunset,5980431.32232,2102091.43382
1,Outer Sunset,5980430.57256,2102105.3535
1,Outer Sunset,5980430.06581,2102119.28412
1,Outer Sunset,5980429.80226,2102133.22147
1,Outer Sunset,5980429.78203,2102147.16131
1,Outer Sunset,5980430.00501,2102161.09942
1,Outer Sunset,5980430.47125,2102175.03145
1,Outer Sunset,5980431.18056,2102188.95324
1,Outer Sunset,5980432.13275,2102202.86051
1,Outer Sunset,5980433.3275,2102216.74908
1,Outer Sunset,5980434.7645,2102230.61468
1,Outer Sunset,5980436.44322,2102244.45308
1,Outer Sunset,5980438.20942,2102251.8374
1,Outer Sunset,5980439.35362,2102257.108
1,Outer Sunset,5980440.40558,2102262.39779
1,Outer Sunset,5980441.36507,2102267.70512
1,Outer Sunset,5980442.23182,2102273.02838
1,Outer Sunset,5980443.00552,2102278.36592
1,Outer Sunset,5980443.68597,2102283.71619
1,Outer Sunset,5980444.27291,2102289.07753
1,Outer Sunset,5980444.76622,2102294.44828
1,Outer Sunset,5980445.16571,2102299.82684
1,Outer Sunset,5980445.47131,2102305.21155
1,Outer Sunset,5980445.68283,2102310.6008
1,Outer Sunset,5980445.80027,2102315.99286
1,Outer Sunset,5980445.82363,2102321.38614
1,Outer Sunset,5980445.75278,2102326.7791
1,Outer Sunset,5980445.58792,2102332.16988
1,Outer Sunset,5980445.32891,2102337.55708
1,Outer Sunset,5980444.97595,2102342.93884
1,Outer Sunset,5980444.52917,2102348.31369
1,Outer Sunset,5980443.98862,2102353.6799
1,Outer Sunset,5980443.35451,2102359.03587
1,Outer Sunset,5980442.62696,2102364.37993
1,Outer Sunset,5980441.80635,2102369.71049
1,Outer Sunset,5980440.89275,2102375.02588
1,Outer Sunset,5980439.88654,2102380.32457
1,Outer Sunset,5980438.78805,2102385.60489
1,Outer Sunset,5980437.59752,2102390.86524
1,Outer Sunset,5980436.31541,2102396.10396
1,Outer Sunset,5980434.94203,2102401.31958
1,Outer Sunset,5980433.4779,2102406.51036
1,Outer Sunset,5980431.92334,2102411.67484
1,Outer Sunset,5980430.27893,2102416.81142
1,Outer Sunset,5980428.5451,2102421.91849
1,Outer Sunset,5980426.72238,2102426.99452
1,Outer Sunset,5980424.81134,2102432.03798
1,Outer Sunset,5980422.81262,2102437.04732
1,Outer Sunset,5980420.72674,2102442.02102
1,Outer Sunset,5980418.55438,2102446.95753
1,Outer Sunset,5980416.29627,2102451.85539
1,Outer Sunset,5980413.95291,2102456.71305
1,Outer Sunset,5980411.5252,2102461.52918
1,Outer Sunset,5980409.01378,2102466.30211
1,Outer Sunset,5980406.41947,2102471.03056
1,Outer Sunset,5980405.41768,2102471.99574
1,Outer Sunset,5980404.88763,2102472.53244
1,Outer Sunset,5980404.36706,2102473.0783
1,Outer Sunset,5980403.85608,2102473.63318
1,Outer Sunset,5980403.35483,2102474.19689
1,Outer Sunset,5980402.86357,2102474.76924
1,Outer Sunset,5980402.38229,2102475.35011
1,Outer Sunset,5980401.91131,2102475.93923
1,Outer Sunset,5980401.45064,2102476.53654
1,Outer Sunset,5980401.0004,2102477.14179
1,Outer Sunset,5980400.56085,2102477.75478
1,Outer Sunset,5980400.13211,2102478.37532
1,Outer Sunset,5980399.71419,2102479.00329
1,Outer Sunset,5980399.30734,2102479.63849
1,Outer Sunset,5980398.91163,2102480.28067
1,Outer Sunset,5980398.52718,2102480.92963
1,Outer Sunset,5980398.15413,2102481.58524
1,Outer Sunset,5980397.79253,2102482.2472
1,Outer Sunset,5980397.44258,2102482.91542
1,Outer Sunset,5980397.10434,2102483.58966
1,Outer Sunset,5980396.77794,2102484.26966
1,Outer Sunset,5980396.46338,2102484.95529
1,Outer Sunset,5980396.16091,2102485.64624
1,Outer Sunset,5980395.87054,2102486.34243
1,Outer Sunset,5980395.59234,2102487.04355
1,Outer Sunset,5980395.32642,2102487.7494
1,Outer Sunset,5980395.07285,2102488.4598
1,Outer Sunset,5980394.8317,2102489.17456
1,Outer Sunset,5980394.60309,2102489.8934
1,Outer Sunset,5980394.38709,2102490.61609
1,Outer Sunset,5980394.1837,2102491.34249
1,Outer Sunset,5980393.99304,2102492.07228
1,Outer Sunset,5980393.81512,2102492.80528
1,Outer Sunset,5980393.65,2102493.54128
1,Outer Sunset,5980393.49781,2102494.28009
1,Outer Sunset,5980393.35848,2102495.0214
1,Outer Sunset,5980393.23214,2102495.76508
1,Outer Sunset,5980393.1188,2102496.51081
1,Outer Sunset,5980393.01851,2102497.2584
1,Outer Sunset,5980392.93128,2102498.00764
1,Outer Sunset,5980392.8571,2102498.7583
1,Outer Sunset,5980392.79605,2102499.51011
1,Outer Sunset,5980392.74811,2102500.26294
1,Outer Sunset,5980392.71336,2102501.01641
1,Outer Sunset,5980392.69173,2102501.7704
1,Outer Sunset,5980392.68328,2102502.52464
1,Outer Sunset,5980392.68802,2102503.27894
1,Outer Sunset,5980392.70587,2102504.03305
1,Outer Sunset,5980392.73691,2102504.78672
1,Outer Sunset,5980392.78107,2102505.53974
1,Outer Sunset,5980392.83842,2102506.29187
1,Outer Sunset,5980392.90882,2102507.04284
1,Outer Sunset,5980389.1684,2102522.99708
1,Outer Sunset,5980387.25256,2102532.15286
1,Outer Sunset,5980385.49678,2102541.3407
1,Outer Sunset,5980383.90165,2102550.55772
1,Outer Sunset,5980361.52059,2102608.9064
1,Outer Sunset,5980347.87323,2102642.08899
1,Outer Sunset,5980346.54926,2102645.09564
1,Outer Sunset,5980345.78107,2102646.72988
1,Outer Sunset,5980344.98453,2102648.35049
1,Outer Sunset,5980344.15976,2102649.95696
1,Outer Sunset,5980343.30709,2102651.54876
1,Outer Sunset,5980342.42677,2102653.12547
1,Outer Sunset,5980341.51912,2102654.68656
1,Outer Sunset,5980340.58427,2102656.23158
1,Outer Sunset,5980339.62267,2102657.76009
1,Outer Sunset,5980338.63451,2102659.27152
1,Outer Sunset,5980337.62018,2102660.76547
1,Outer Sunset,5980336.57986,2102662.2415
1,Outer Sunset,5980335.51394,2102663.69916
1,Outer Sunset,5980334.4228,2102665.13801
1,Outer Sunset,5980333.30664,2102666.5576
1,Outer Sunset,5980332.1659,2102667.95747
1,Outer Sunset,5980331.00091,2102669.33724
1,Outer Sunset,5980329.81205,2102670.69648
1,Outer Sunset,5980328.59963,2102672.03472
1,Outer Sunset,5980327.36405,2102673.35164
1,Outer Sunset,5980326.10562,2102674.64675
1,Outer Sunset,5980324.82485,2102675.91971
1,Outer Sunset,5980323.522,2102677.17014
1,Outer Sunset,5980322.19758,2102678.39766
1,Outer Sunset,5980320.85186,2102679.60182
1,Outer Sunset,5980318.73966,2102683.72425
1,Outer Sunset,5980317.69314,2102685.90172
1,Outer Sunset,5980316.68475,2102688.09705
1,Outer Sunset,5980315.71483,2102690.30966
1,Outer Sunset,5980314.7837,2102692.53891
1,Outer Sunset,5980313.8916,2102694.78403
1,Outer Sunset,5980313.0388,2102697.04438
1,Outer Sunset,5980312.22562,2102699.31926
1,Outer Sunset,5980311.45224,2102701.60803
1,Outer Sunset,5980310.71893,2102703.90992
1,Outer Sunset,5980310.02587,2102706.22422
1,Outer Sunset,5980309.37333,2102708.5503
1,Outer Sunset,5980308.76149,2102710.88745
1,Outer Sunset,5980308.19054,2102713.23484
1,Outer Sunset,5980307.66062,2102715.5919
1,Outer Sunset,5980307.17198,2102717.95785
1,Outer Sunset,5980306.72462,2102720.33193
1,Outer Sunset,5980306.3188,2102722.7135
1,Outer Sunset,5980305.95464,2102725.10172
1,Outer Sunset,5980305.63214,2102727.49603
1,Outer Sunset,5980305.35157,2102729.89552
1,Outer Sunset,5980305.11285,2102732.29961
1,Outer Sunset,5980304.91611,2102734.70742
1,Outer Sunset,5980304.76149,2102737.11836
1,Outer Sunset,5980304.64891,2102739.53161
1,Outer Sunset,5980304.57851,2102741.94646
1,Outer Sunset,5980304.55022,2102744.36214
1,Outer Sunset,5980304.56411,2102746.77801
1,Outer Sunset,5980304.62018,2102749.19324
1,Outer Sunset,5980304.71835,2102751.60707
1,Outer Sunset,5980304.8587,2102754.01891
1,Outer Sunset,5980305.04104,2102756.42787
1,Outer Sunset,5980305.26549,2102758.83331
1,Outer Sunset,5980305.53179,2102761.23446
1,Outer Sunset,5980305.84002,2102763.63056
1,Outer Sunset,5980306.94875,2102824.88758
1,Outer Sunset,5980308.40277,2102859.14652
1,Outer Sunset,5980310.45448,2102893.37494
1,Outer Sunset,5980313.10331,2102927.56233
1,Outer Sunset,5980316.3483,2102961.69827
1,Outer Sunset,5980307.65147,2103048.23356
1,Outer Sunset,5980301.1949,2103100.30876
1,Outer Sunset,5980293.83054,2103152.26345
1,Outer Sunset,5980291.98978,2103159.16092
1,Outer Sunset,5980290.93659,2103162.73929
1,Outer Sunset,5980289.8212,2103166.29872
1,Outer Sunset,5980288.64379,2103169.83811
1,Outer Sunset,5980287.40482,2103173.35644
1,Outer Sunset,5980286.10466,2103176.85264
1,Outer Sunset,5980284.74363,2103180.32553
1,Outer Sunset,5980283.32219,2103183.77424
1,Outer Sunset,5980275.25646,2103203.4424
1,Outer Sunset,5980268.86811,2103219.91568
1,Outer Sunset,5980262.76814,2103236.49788
1,Outer Sunset,5980256.95854,2103253.18409
1,Outer Sunset,5980251.4411,2103269.96912
1,Outer Sunset,5980246.21736,2103286.8479
1,Outer Sunset,5980241.28904,2103303.81526
1,Outer Sunset,5980242.3787,2103304.92188
1,Outer Sunset,5980242.93896,2103305.52035
1,Outer Sunset,5980243.48872,2103306.12854
1,Outer Sunset,5980244.02773,2103306.7462
1,Outer Sunset,5980244.55592,2103307.37321
1,Outer Sunset,5980245.07304,2103308.00937
1,Outer Sunset,5980245.57902,2103308.65436
1,Outer Sunset,5980246.07368,2103309.30819
1,Outer Sunset,5980246.55682,2103309.97046
1,Outer Sunset,5980247.02837,2103310.64112
1,Outer Sunset,5980247.48808,2103311.3199
1,Outer Sunset,5980247.93595,2103312.00656
1,Outer Sunset,5980248.37173,2103312.70096
1,Outer Sunset,5980248.79528,2103313.40291
1,Outer Sunset,5980249.20654,2103314.11209
1,Outer Sunset,5980249.60539,2103314.82832
1,Outer Sunset,5980249.9917,2103315.55145
1,Outer Sunset,5980250.36526,2103316.28118
1,Outer Sunset,5980250.7261,2103317.01731
1,Outer Sunset,5980251.074,2103317.75964
1,Outer Sunset,5980251.40885,2103318.50793
1,Outer Sunset,5980251.73064,2103319.26198
1,Outer Sunset,5980252.03925,2103320.02147
1,Outer Sunset,5980252.33448,2103320.78627
1,Outer Sunset,5980252.6164,2103321.55612
1,Outer Sunset,5980252.88482,2103322.33078
1,Outer Sunset,5980253.1396,2103323.10998
1,Outer Sunset,5980253.38082,2103323.89347
1,Outer Sunset,5980253.60834,2103324.68112
1,Outer Sunset,5980253.82203,2103325.47254
1,Outer Sunset,5980254.0219,2103326.26761
1,Outer Sunset,5980254.20789,2103327.06608
1,Outer Sunset,5980254.37986,2103327.86768
1,Outer Sunset,5980254.53781,2103328.67209
1,Outer Sunset,5980254.68174,2103329.4792
1,Outer Sunset,5980254.81154,2103330.28867
1,Outer Sunset,5980254.92725,2103331.10025
1,Outer Sunset,5980255.02869,2103331.91376
1,Outer Sunset,5980255.11598,2103332.72892
1,Outer Sunset,5980255.18901,2103333.5455
1,Outer Sunset,5980255.24776,2103334.36316
1,Outer Sunset,5980255.29224,2103335.18179
1,Outer Sunset,5980255.32245,2103336.00105
1,Outer Sunset,5980255.33832,2103336.8207
1,Outer Sunset,5980255.33992,2103337.64054
1,Outer Sunset,5980255.32718,2103338.46025
1,Outer Sunset,5980255.30018,2103339.27958
1,Outer Sunset,5980255.25883,2103340.0984
1,Outer Sunset,5980255.20322,2103340.91632
1,Outer Sunset,5980255.13333,2103341.73315
1,Outer Sunset,5980255.04923,2103342.54864
1,Outer Sunset,5980254.95086,2103343.36252
1,Outer Sunset,5980254.83835,2103344.17456
1,Outer Sunset,5980254.7117,2103344.98454
1,Outer Sunset,5980254.5709,2103345.79216
1,Outer Sunset,5980254.41602,2103346.59721
1,Outer Sunset,5980254.24712,2103347.39945
1,Outer Sunset,5980254.06421,2103348.19862
1,Outer Sunset,5980253.86741,2103348.99446
1,Outer Sunset,5980253.65678,2103349.78672
1,Outer Sunset,5980253.43234,2103350.5752
1,Outer Sunset,5980253.19413,2103351.35971
1,Outer Sunset,5980252.94235,2103352.13987
1,Outer Sunset,5980252.67694,2103352.91555
1,Outer Sunset,5980252.39803,2103353.68643
1,Outer Sunset,5980252.10568,2103354.45238
1,Outer Sunset,5980251.80008,2103355.21308
1,Outer Sunset,5980251.48117,2103355.96835
1,Outer Sunset,5980251.1492,2103356.71792
1,Outer Sunset,5980250.80418,2103357.4616
1,Outer Sunset,5980250.44616,2103358.19913
1,Outer Sunset,5980250.07541,2103358.93027
1,Outer Sunset,5980249.69192,2103359.65488
1,Outer Sunset,5980249.29589,2103360.3727
1,Outer Sunset,5980248.88731,2103361.08342
1,Outer Sunset,5980248.46645,2103361.78697
1,Outer Sunset,5980248.03336,2103362.48304
1,Outer Sunset,5980247.58818,2103363.17148
1,Outer Sunset,5980247.13109,2103363.852
1,Outer Sunset,5980246.66216,2103364.52444
1,Outer Sunset,5980246.18152,2103365.18864
1,Outer Sunset,5980245.74011,2103365.80195
1,Outer Sunset,5980245.40802,2103366.28342
1,Outer Sunset,5980245.08437,2103366.77059
1,Outer Sunset,5980244.7693,2103367.26332
1,Outer Sunset,5980244.46286,2103367.76144
1,Outer Sunset,5980244.16514,2103368.26492
1,Outer Sunset,5980243.8763,2103368.77347
1,Outer Sunset,5980243.59637,2103369.28694
1,Outer Sunset,5980243.32539,2103369.80528
1,Outer Sunset,5980243.06357,2103370.32828
1,Outer Sunset,5980242.81083,2103370.85571
1,Outer Sunset,5980242.56744,2103371.38748
1,Outer Sunset,5980242.33326,2103371.92348
1,Outer Sunset,5980242.10856,2103372.46345
1,Outer Sunset,5980241.89326,2103373.00726
1,Outer Sunset,5980241.6875,2103373.55472
1,Outer Sunset,5980241.49134,2103374.10569
1,Outer Sunset,5980241.30485,2103374.66006
1,Outer Sunset,5980241.12802,2103375.2175
1,Outer Sunset,5980240.96091,2103375.77801
1,Outer Sunset,5980240.80366,2103376.34134
1,Outer Sunset,5980240.65627,2103376.90736
1,Outer Sunset,5980240.5188,2103377.4758
1,Outer Sunset,5980240.39125,2103378.04662
1,Outer Sunset,5980240.27362,2103378.61955
1,Outer Sunset,5980240.1661,2103379.1944
1,Outer Sunset,5980240.06856,2103379.7711
1,Outer Sunset,5980239.98114,2103380.3494
1,Outer Sunset,5980239.90382,2103380.92912
1,Outer Sunset,5980239.83662,2103381.51011
1,Outer Sunset,5980239.7796,2103382.09219
1,Outer Sunset,5980239.73269,2103382.67516
1,Outer Sunset,5980239.69602,2103383.25891
1,Outer Sunset,5980239.66952,2103383.84316
1,Outer Sunset,5980239.6532,2103384.4278
1,Outer Sunset,5980239.64706,2103385.01264
1,Outer Sunset,5980239.65122,2103385.59747
1,Outer Sunset,5980239.66549,2103386.18217
1,Outer Sunset,5980239.69,2103386.76656
1,Outer Sunset,5980239.72475,2103387.35036
1,Outer Sunset,5980239.76962,2103387.93353
1,Outer Sunset,5980239.82472,2103388.51574
1,Outer Sunset,5980239.88994,2103389.09699
1,Outer Sunset,5980239.96526,2103389.67696
1,Outer Sunset,5980240.05077,2103390.25558
1,Outer Sunset,5980240.14632,2103390.8326
1,Outer Sunset,5980240.25192,2103391.40784
1,Outer Sunset,5980240.3675,2103391.98115
1,Outer Sunset,5980240.49314,2103392.55235
1,Outer Sunset,5980240.62869,2103393.12131
1,Outer Sunset,5980240.77422,2103393.68777
1,Outer Sunset,5980240.92955,2103394.25168
1,Outer Sunset,5980241.09467,2103394.8127
1,Outer Sunset,5980241.26958,2103395.37078
1,Outer Sunset,5980241.45422,2103395.92579
1,Outer Sunset,5980241.64853,2103396.4774
1,Outer Sunset,5980241.85243,2103397.02556
1,Outer Sunset,5980242.06587,2103397.57014
1,Outer Sunset,5980242.28878,2103398.11088
1,Outer Sunset,5980242.5211,2103398.64758
1,Outer Sunset,5980242.7627,2103399.18019
1,Outer Sunset,5980243.01358,2103399.70851
1,Outer Sunset,5980243.27368,2103400.23241
1,Outer Sunset,5980243.54286,2103400.75164
1,Outer Sunset,5980243.82107,2103401.26608
1,Outer Sunset,5980244.10818,2103401.77564
1,Outer Sunset,5980244.40418,2103402.28009
1,Outer Sunset,5980244.70894,2103402.77929
1,Outer Sunset,5980245.02235,2103403.27305
1,Outer Sunset,5980245.34434,2103403.76131
1,Outer Sunset,5980245.67477,2103404.24387
1,Outer Sunset,5980246.01358,2103404.7206
1,Outer Sunset,5980246.36066,2103405.19139
1,Outer Sunset,5980246.71592,2103405.65596
1,Outer Sunset,5980247.07925,2103406.11433
1,Outer Sunset,5980247.45051,2103406.56624
1,Outer Sunset,5980247.82958,2103407.01161
1,Outer Sunset,5980248.2164,2103407.45033
1,Outer Sunset,5980248.61077,2103407.8822
1,Outer Sunset,5980249.01262,2103408.3071
1,Outer Sunset,5980249.4219,2103408.72496
1,Outer Sunset,5980249.83835,2103409.13564
1,Outer Sunset,5980250.2619,2103409.53897
1,Outer Sunset,5980250.69243,2103409.93481
1,Outer Sunset,5980251.12981,2103410.3231
1,Outer Sunset,5980251.5739,2103410.70371
1,Outer Sunset,5980252.02459,2103411.07644
1,Outer Sunset,5980252.48168,2103411.44137
1,Outer Sunset,5980252.94504,2103411.79817
1,Outer Sunset,5980253.41461,2103412.14684
1,Outer Sunset,5980253.89019,2103412.48732
1,Outer Sunset,5980254.3716,2103412.81942
1,Outer Sunset,5980254.85877,2103413.143
1,Outer Sunset,5980255.3515,2103413.45814
1,Outer Sunset,5980255.84968,2103413.76457
1,Outer Sunset,5980256.3531,2103414.06224
1,Outer Sunset,5980256.86165,2103414.35113
1,Outer Sunset,5980257.37518,2103414.63107
1,Outer Sunset,5980257.89352,2103414.90204
1,Outer Sunset,5980258.41646,2103415.16387
1,Outer Sunset,5980258.94395,2103415.41654
1,Outer Sunset,5980259.47573,2103415.66
1,Outer Sunset,5980260.01173,2103415.89411
1,Outer Sunset,5980260.55163,2103416.11888
1,Outer Sunset,5980269.59374,2103437.8104
1,Outer Sunset,5980278.63598,2103441.42569
1,Outer Sunset,5980275.01909,2103468.54006
1,Outer Sunset,5980273.21064,2103484.80873
1,Outer Sunset,5980280.44443,2103501.07734
1,Outer Sunset,5980276.82754,2103529.99939
1,Outer Sunset,5980284.06133,2103555.30614
1,Outer Sunset,5980284.06133,2103609.535
1,Outer Sunset,5980278.63598,2103616.76553
1,Outer Sunset,5980280.44443,2103636.64937
