id,lat_first,lon_first,lat_last,lon_last,time_diff
4626,37.787422,-122.415861,37.783937,-122.424522,324
4627,37.786716,-122.388038,37.766865,-122.407726,548
4628,37.77493,-122.438318,37.772233,-122.437285,292
4629,37.786529,-122.399137,37.783617,-122.399,164
4630,37.784134,-122.398463,37.78621,-122.393051,316
4631,37.776665,-122.414259,37.778743,-122.421696,196
4632,37.792057,-122.409279,37.797042,-122.412599,312
4633,37.769794,-122.416698,37.763044,-122.392843,412
4634,37.788709,-122.404604,37.792442,-122.404154,136
4635,37.785478,-122.446465,37.766318,-122.413263,448
4636,37.615166,-122.387468,37.621926,-122.411355,636
4637,37.794208,-122.399684,37.790699,-122.398049,120
4638,37.764717,-122.424043,37.783312,-122.399542,487
4639,37.785693,-122.408891,37.788274,-122.405166,211
4640,37.786203,-122.411252,37.789996,-122.425064,440
4641,37.775564,-122.425704,37.770375,-122.424703,162
4642,37.776094,-122.411499,37.780188,-122.40764,164
4643,37.798871,-122.398703,37.795167,-122.398001,228
4644,37.768113,-122.419949,37.763374,-122.424059,208
4645,37.785092,-122.39616,37.760677,-122.388658,280
4646,37.784268,-122.409513,37.786518,-122.405111,204
4647,37.798637,-122.42739,37.790171,-122.423153,152
4648,37.773566,-122.403731,37.786604,-122.402316,284
4649,37.786559,-122.43707,37.780109,-122.423659,172
4650,37.776785,-122.438458,37.771703,-122.504493,560
4651,37.754802,-122.406572,37.747592,-122.427874,360
4652,37.77484,-122.419711,37.77115,-122.4245,112
4653,37.798618,-122.408505,37.800377,-122.409858,168
4654,37.777493,-122.3955,37.769165,-122.403991,196
4655,37.796397,-122.411337,37.797595,-122.408728,136
4656,37.773132,-122.439093,37.761149,-122.435085,256
4657,37.78927,-122.392061,37.788179,-122.3998,296
4658,37.786538,-122.408223,37.779402,-122.40147,228
4659,37.779564,-122.439417,37.773266,-122.459078,240
4660,37.769785,-122.410469,37.782428,-122.406083,340
4661,37.773058,-122.415761,37.777258,-122.420307,244
4662,37.766956,-122.453064,37.771184,-122.440448,520
4663,37.789418,-122.415568,37.79941,-122.417229,332
4664,37.778613,-122.41984,37.787124,-122.420021,264
4665,37.787913,-122.399588,37.78974,-122.394621,392
4666,37.77227,-122.429216,37.771531,-122.423645,140
4667,37.79148,-122.447626,37.798092,-122.448068,252
4668,37.79466,-122.400829,37.787019,-122.397718,136
4669,37.786247,-122.398812,37.775872,-122.412171,174
4670,37.788581,-122.408563,37.790948,-122.402681,164
4671,37.786397,-122.411027,37.780014,-122.394325,536
4672,37.789405,-122.412186,37.787985,-122.433279,258
4673,37.787133,-122.409439,37.786756,-122.418335,156
4674,37.775675,-122.414113,37.766216,-122.419857,228
4675,37.74581,-122.454114,37.765532,-122.47526,343
4676,37.787314,-122.423361,37.78776,-122.435212,168
4677,37.78256,-122.458847,37.77361,-122.46441,188
4678,37.783202,-122.402958,37.783845,-122.398846,576
4679,37.733789,-122.411728,37.755828,-122.3921,284
4680,37.765056,-122.419741,37.765449,-122.477068,990
4681,37.788786,-122.440602,37.773876,-122.439306,468
4682,37.774504,-122.413815,37.785249,-122.397011,332
4683,37.748357,-122.408064,37.787799,-122.407515,492
4684,37.790336,-122.425747,37.769727,-122.408928,432
4685,37.794986,-122.400525,37.802466,-122.423574,612
4686,37.801113,-122.425729,37.79691,-122.423821,144
4687,37.750262,-122.424991,37.767815,-122.424572,244
4688,37.780799,-122.473962,37.784275,-122.476166,240
4689,37.764475,-122.40434,37.77195,-122.40929,168
4690,37.616611,-122.404657,37.629241,-122.411355,222
4691,37.798029,-122.443616,37.77504,-122.47163,1140
4692,37.58681,-122.360096,37.603215,-122.373881,845
4693,37.788998,-122.395007,37.784476,-122.395474,140
4694,37.790222,-122.413227,37.788408,-122.425342,208
4695,37.771305,-122.43549,37.752438,-122.434243,244
4696,37.769671,-122.42228,37.777265,-122.416458,200
4697,37.761591,-122.392803,37.745742,-122.452656,756
4698,37.768601,-122.407816,37.79453,-122.404578,372
4699,37.787082,-122.407919,37.780678,-122.399473,172
4700,37.775946,-122.406261,37.769742,-122.413451,180
4701,37.79305,-122.417771,37.799408,-122.417375,156
4702,37.778845,-122.401796,37.769735,-122.424506,308
4703,37.784251,-122.407848,37.788291,-122.409947,248
4704,37.785123,-122.400638,37.785616,-122.407946,391
4705,37.775309,-122.429415,37.767761,-122.429039,192
4706,37.780755,-122.39524,37.769105,-122.42704,304
4707,37.79813,-122.402236,37.795625,-122.424824,222
4708,37.780692,-122.402806,37.788393,-122.393124,160
4709,37.787034,-122.403967,37.795557,-122.426181,680
4710,37.799544,-122.425898,37.805465,-122.43444,196
4711,37.796014,-122.40049,37.792747,-122.402074,160
4712,37.777597,-122.412891,37.753365,-122.422244,524
4713,37.793735,-122.404722,37.791707,-122.411605,228
4714,37.763694,-122.415359,37.767792,-122.411736,116
4715,37.770149,-122.422432,37.785439,-122.396829,396
4716,37.793404,-122.422784,37.781302,-122.420494,168
4717,37.787705,-122.458097,37.787388,-122.44696,124
4718,37.767444,-122.400627,37.765683,-122.410601,272
4719,37.772296,-122.418925,37.784554,-122.404329,268
4720,37.77622,-122.412926,37.783265,-122.399652,316
4721,37.768558,-122.410753,37.774179,-122.404831,216
4722,37.777038,-122.416978,37.760784,-122.44328,332
4723,37.770255,-122.422608,37.76847,-122.422262,112
4724,37.781609,-122.394224,37.779111,-122.392523,164
4725,37.773826,-122.420753,37.72951,-122.392457,832
4726,37.789516,-122.404046,37.79205,-122.420979,348
4727,37.800842,-122.435878,37.800037,-122.41928,270
4728,37.777731,-122.419872,37.770251,-122.452507,606
4729,37.789214,-122.402862,37.786867,-122.412315,408
4730,37.791384,-122.42206,37.772357,-122.423012,363
4731,37.784958,-122.420441,37.780466,-122.415258,120
4732,37.764325,-122.432653,37.771134,-122.438552,216
4733,37.788535,-122.422199,37.790285,-122.406868,169
4734,37.770532,-122.412405,37.777688,-122.400394,236
4735,37.775665,-122.412888,37.769471,-122.408587,252
4736,37.78804,-122.399428,37.783173,-122.39369,276
4737,37.786238,-122.412216,37.784616,-122.395488,558
4738,37.779394,-122.401415,37.769851,-122.423206,416
4739,37.779893,-122.407118,37.791158,-122.397886,292
4740,37.784815,-122.428133,37.770945,-122.419713,332
4741,37.777334,-122.431416,37.78849,-122.43371,356
4742,37.785194,-122.411137,37.79054,-122.405731,216
4743,37.787573,-122.421416,37.768523,-122.422275,372
4744,37.785818,-122.401398,37.782393,-122.401686,210
4745,37.786947,-122.411008,37.795832,-122.429982,300
4746,37.789998,-122.409082,37.797064,-122.405443,216
4747,37.765084,-122.483818,37.773049,-122.438308,312
4748,37.771768,-122.414193,37.769835,-122.424689,156
4749,37.781058,-122.390838,37.780808,-122.390609,48
4750,37.757317,-122.392204,37.770058,-122.418036,288
4751,37.774555,-122.413734,37.764944,-122.407478,176
4752,37.797244,-122.404408,37.80556,-122.4177,236
4753,37.773749,-122.437491,37.772773,-122.44752,220
4754,37.782207,-122.401025,37.779961,-122.389757,236
4755,37.778691,-122.413294,37.761777,-122.419415,320
4756,37.772165,-122.423161,37.764029,-122.424105,152
4757,37.783732,-122.414398,37.787173,-122.39459,384
4758,37.795769,-122.423118,37.803437,-122.431565,240
4759,37.764739,-122.433133,37.761537,-122.426126,164
4760,37.784776,-122.42868,37.774983,-122.426047,348
4761,37.787345,-122.438665,37.763044,-122.428564,636
4762,37.762948,-122.435355,37.769488,-122.436029,186
4763,37.770551,-122.406461,37.793166,-122.419505,536
4764,37.587213,-122.348445,37.60619,-122.385781,140
4765,37.765476,-122.412052,37.765884,-122.405407,120
4766,37.776948,-122.453112,37.781406,-122.458331,184
4767,37.761154,-122.419225,37.767952,-122.420073,284
4768,37.778565,-122.400459,37.827403,-122.292591,432
4769,37.77024,-122.429287,37.766961,-122.424297,160
4770,37.789055,-122.425483,37.773346,-122.42226,160
4771,37.794917,-122.426666,37.803281,-122.403123,336
4772,37.777824,-122.409254,37.772134,-122.423221,368
4773,37.789919,-122.417177,37.791038,-122.402053,320
4774,37.795237,-122.428116,37.79194,-122.424533,260
4775,37.764754,-122.424335,37.764998,-122.419927,116
4776,37.776317,-122.399021,37.762466,-122.400453,380
4777,37.783204,-122.439639,37.794827,-122.430924,376
4778,37.788628,-122.395919,37.782151,-122.401292,180
4779,37.770224,-122.412995,37.765438,-122.414211,156
4780,37.7885,-122.402346,37.788951,-122.389636,432
4781,37.784523,-122.404525,37.773865,-122.392296,258
4782,37.793331,-122.397841,37.793329,-122.393324,114
4783,37.766114,-122.43093,37.735664,-122.409094,452
4784,37.774066,-122.420658,37.779066,-122.410958,210
4785,37.791979,-122.422769,37.776165,-122.421284,512
4786,37.787238,-122.42508,37.766055,-122.463943,608
4787,37.799773,-122.415536,37.788319,-122.442201,592
4788,37.787644,-122.400642,37.790951,-122.408513,200
4789,37.785593,-122.406344,37.777212,-122.395358,188
4790,37.764684,-122.424098,37.772346,-122.427126,148
4791,37.776234,-122.412419,37.7762,-122.399142,240
4792,37.786284,-122.419902,37.782518,-122.445979,270
4793,37.755543,-122.416716,37.757217,-122.400826,364
4794,37.774445,-122.412536,37.794451,-122.419818,308
4795,37.778875,-122.392595,37.783174,-122.39815,136
4796,37.784586,-122.395502,37.781603,-122.404541,164
4797,37.787238,-122.418057,37.794202,-122.416343,168
4798,37.785274,-122.400883,37.771906,-122.420217,316
4799,37.797563,-122.432167,37.794394,-122.443433,174
4800,37.790475,-122.401952,37.793196,-122.405909,144
4801,37.751055,-122.443936,37.764308,-122.454879,300
4802,37.765479,-122.413004,37.755613,-122.429815,464
4803,37.772818,-122.42219,37.771534,-122.405034,572
4804,37.783328,-122.405849,37.784213,-122.417718,136
4805,37.778191,-122.423242,37.763158,-122.433037,400
4806,37.752233,-122.419276,37.761541,-122.424847,208
4807,37.77889,-122.410555,37.78861,-122.428252,492
4808,37.78152,-122.401802,37.755555,-122.423285,772
4809,37.770187,-122.419257,37.770225,-122.422452,236
4810,37.775467,-122.409594,37.782505,-122.400414,164
4811,37.77034,-122.4098,37.745896,-122.404365,172
4812,37.78638,-122.398875,37.772864,-122.415922,264
4813,37.776431,-122.415,37.772262,-122.422664,168
4814,37.771131,-122.438901,37.791734,-122.441134,484
4815,37.795618,-122.435223,37.800756,-122.437337,246
4816,37.775796,-122.421104,37.873859,-122.456472,1796
4817,37.78118,-122.412057,37.758908,-122.421367,460
4818,37.797787,-122.442446,37.791309,-122.415169,904
4819,37.774175,-122.41902,37.749841,-122.413886,512
4820,37.75934,-122.421425,37.751595,-122.42927,396
4821,37.787946,-122.399469,37.79792,-122.406666,252
4822,37.756261,-122.418928,37.767483,-122.431235,356
4823,37.790741,-122.405455,37.791976,-122.398286,176
4824,37.780264,-122.407859,37.790672,-122.412036,296
4825,37.790147,-122.416278,37.800265,-122.427794,292
4826,37.789487,-122.421855,37.787902,-122.435336,184
4827,37.784904,-122.4417,37.782419,-122.447142,184
4828,37.777351,-122.419442,37.767787,-122.422224,184
4829,37.769341,-122.407492,37.771775,-122.41986,256
4830,37.769869,-122.415573,37.774841,-122.412992,628
4831,37.793571,-122.401134,37.779716,-122.400148,604
4832,37.784306,-122.416905,37.789954,-122.417464,252
4833,37.789591,-122.420986,37.787102,-122.428425,172
4834,37.764023,-122.413176,37.764089,-122.392392,252
4835,37.772675,-122.422441,37.762935,-122.434841,268
4836,37.770907,-122.400504,37.782649,-122.415152,356
4837,37.774646,-122.433108,37.789799,-122.448432,472
4838,37.783444,-122.402911,37.781209,-122.391424,304
4839,37.777631,-122.423141,37.762779,-122.434958,476
4840,37.807198,-122.408562,37.790891,-122.395782,336
4841,37.76895,-122.41309,37.776494,-122.408211,220
4842,37.794841,-122.42288,37.797587,-122.408836,252
4843,37.787916,-122.410683,37.791112,-122.416914,324
4844,37.761762,-122.438003,37.767025,-122.424213,280
4845,37.772706,-122.398589,37.773435,-122.402773,188
4846,37.78426,-122.404684,37.785315,-122.406689,140
4847,37.796431,-122.426696,37.790736,-122.433463,232
4848,37.805772,-122.418081,37.805847,-122.420519,220
4849,37.78819,-122.424409,37.8003,-122.410519,432
4850,37.787616,-122.398611,37.775539,-122.415688,300
4851,37.599956,-122.382563,37.605999,-122.385089,1716
4852,37.782872,-122.413641,37.785879,-122.418093,152
4853,37.772616,-122.403842,37.769791,-122.424452,296
4854,37.801996,-122.41273,37.788925,-122.406989,306
4855,37.761927,-122.437131,37.749499,-122.462947,436
4856,37.774761,-122.40972,37.736687,-122.408468,252
4857,37.762053,-122.416644,37.76319,-122.422216,188
4858,37.773414,-122.442405,37.751745,-122.462031,432
4859,37.786664,-122.399611,37.779796,-122.398373,234
4860,37.803981,-122.426075,37.805318,-122.415669,156
4861,37.77832,-122.392225,37.769855,-122.416254,288
4862,37.781418,-122.393751,37.759908,-122.39873,440
4863,37.786036,-122.421611,37.773873,-122.418823,200
4864,37.7774,-122.434338,37.774808,-122.454417,248
4865,37.782133,-122.449733,37.78332,-122.449269,168
4866,37.773726,-122.435813,37.775864,-122.445859,220
4867,37.767188,-122.413307,37.761135,-122.430611,380
4868,37.781618,-122.427276,37.791407,-122.400491,544
4869,37.786183,-122.399265,37.773413,-122.418338,352
4870,37.798363,-122.435793,37.795923,-122.423701,164
4871,37.795518,-122.433477,37.767066,-122.444731,592
4872,37.790221,-122.417206,37.785022,-122.397987,368
4873,37.775232,-122.395187,37.79168,-122.392053,468
4874,37.785391,-122.402828,37.791481,-122.40135,288
4875,37.772326,-122.423259,37.755247,-122.423245,236
4876,37.770186,-122.405711,37.614373,-122.392184,1244
4877,37.786191,-122.402837,37.777936,-122.402264,156
4878,37.776853,-122.438491,37.772806,-122.454085,268
4879,37.794125,-122.398987,37.797365,-122.403122,184
4880,37.782337,-122.410724,37.788623,-122.393655,312
4881,37.771033,-122.414998,37.754133,-122.432142,756
4882,37.780995,-122.4025,37.787249,-122.40186,168
4883,37.777373,-122.413317,37.765869,-122.406579,336
4884,37.773527,-122.439254,37.756158,-122.434536,372
4885,37.79346,-122.39777,37.789055,-122.389408,176
4886,37.787953,-122.421731,37.785382,-122.419695,280
4887,37.781908,-122.392102,37.781363,-122.399128,136
4888,37.777269,-122.394904,37.752557,-122.392947,228
4889,37.794113,-122.421619,37.783611,-122.438621,336
4890,37.726491,-122.402145,37.785463,-122.446491,690
4891,37.788068,-122.399638,37.789962,-122.394385,1172
4892,37.795794,-122.440343,37.790201,-122.447436,144
4893,37.800797,-122.43637,37.793907,-122.43489,180
4894,37.787583,-122.436362,37.766068,-122.46398,428
4895,37.78972,-122.404661,37.788962,-122.410558,132
4896,37.681184,-122.47152,37.749074,-122.404412,440
4897,37.770814,-122.433301,37.770963,-122.439565,138
4898,37.783677,-122.431134,37.77721,-122.436596,184
4899,37.773831,-122.43929,37.770187,-122.445927,236
4900,37.805373,-122.421924,37.804835,-122.473139,436
4901,37.778209,-122.412267,37.776065,-122.41796,174
4902,37.787488,-122.409811,37.785801,-122.420744,156
4903,37.778658,-122.42851,37.77327,-122.425632,456
4904,37.799462,-122.40922,37.795148,-122.399504,228
4905,37.771942,-122.423257,37.788164,-122.421865,272
4906,37.721512,-122.44002,37.770981,-122.422684,576
4907,37.752313,-122.434211,37.745831,-122.461166,364
4908,37.772157,-122.478958,37.777211,-122.464948,192
4909,37.791604,-122.40175,37.789609,-122.397231,264
4910,37.767781,-122.419896,37.761769,-122.421355,176
4911,37.775701,-122.412872,37.788868,-122.427778,592
4912,37.790657,-122.389878,37.789886,-122.395299,196
4913,37.788718,-122.411868,37.793983,-122.3966,288
4914,37.787779,-122.393881,37.792195,-122.399087,168
4915,37.7798,-122.438759,37.762832,-122.435193,392
4916,37.786162,-122.406319,37.787289,-122.406671,272
4917,37.793168,-122.429713,37.788714,-122.435979,156
4918,37.787153,-122.416544,37.775623,-122.402886,360
4919,37.791137,-122.395547,37.788438,-122.401774,340
4920,37.796175,-122.421739,37.797897,-122.406997,210
4921,37.777458,-122.403045,37.776567,-122.407567,160
4923,37.794762,-122.419861,37.787866,-122.420248,148
4924,37.761689,-122.440142,37.764323,-122.431426,150
4925,37.761658,-122.419358,37.773887,-122.432522,360
4926,37.783169,-122.41247,37.782467,-122.400437,330
4927,37.753424,-122.415708,37.761281,-122.412805,140
4928,37.778017,-122.419744,37.783951,-122.436674,396
4929,37.776888,-122.414021,37.778699,-122.431893,312
4930,37.787133,-122.392604,37.791738,-122.394797,128
4931,37.782463,-122.397603,37.784505,-122.414401,306
4932,37.768527,-122.436557,37.76772,-122.429176,198
4933,37.779036,-122.428875,37.764996,-122.419771,432
4934,37.780761,-122.42299,37.782171,-122.414125,152
4935,37.761605,-122.41935,37.760928,-122.434647,232
4936,37.804705,-122.433477,37.80084,-122.436532,140
4937,37.784902,-122.431347,37.782248,-122.449752,168
4938,37.797285,-122.405802,37.796878,-122.400943,162
4939,37.783865,-122.432876,37.780642,-122.438735,128
4940,37.788335,-122.395661,37.780988,-122.399401,168
4941,37.79799,-122.406921,37.797129,-122.403685,148
4942,37.795425,-122.425087,37.797005,-122.435567,152
4943,37.788147,-122.400156,37.788048,-122.404413,148
4944,37.762095,-122.43512,37.761848,-122.446715,452
4945,37.783355,-122.402392,37.759032,-122.448562,804
4946,37.797579,-122.409538,37.794834,-122.401787,288
4947,37.778134,-122.396795,37.784756,-122.400053,124
4948,37.789218,-122.408166,37.787947,-122.40671,288
4949,37.780054,-122.421868,37.806401,-122.407503,704
4950,37.791481,-122.404069,37.797452,-122.425443,492
4951,37.796784,-122.400789,37.789238,-122.408597,224
4952,37.798082,-122.405562,37.800736,-122.431654,599
4953,37.777095,-122.419688,37.764656,-122.426437,600
4954,37.790249,-122.392871,37.796092,-122.398742,196
4955,37.783551,-122.402229,37.777616,-122.395786,162
4956,37.720701,-122.399966,37.763457,-122.392626,492
4957,37.77421,-122.417435,37.764446,-122.433143,472
4958,37.751908,-122.437547,37.761653,-122.480146,708
4959,37.757867,-122.421176,37.764324,-122.440722,360
4960,37.798498,-122.401176,37.796727,-122.395738,102
4961,37.769821,-122.422993,37.767972,-122.428575,132
4962,37.78675,-122.387996,37.777084,-122.398245,212
4963,37.795964,-122.408367,37.759628,-122.41478,1232
4964,37.793555,-122.396966,37.791141,-122.395823,184
4965,37.781452,-122.408148,37.781046,-122.465599,752
4966,37.771808,-122.417081,37.769813,-122.423988,198
4967,37.791055,-122.403943,37.798908,-122.408091,216
4968,37.763962,-122.394508,37.763235,-122.422554,564
4969,37.780586,-122.416637,37.788271,-122.431352,336
4970,37.779603,-122.407062,37.773037,-122.407716,160
4971,37.79094,-122.404155,37.795884,-122.422425,320
4972,37.765848,-122.42186,37.771199,-122.424098,168
4973,37.781877,-122.393276,37.782469,-122.396581,148
4974,37.795226,-122.406132,37.783525,-122.403259,512
4975,37.782174,-122.397989,37.766885,-122.424353,544
4976,37.786615,-122.402479,37.789253,-122.409832,176
4977,37.782059,-122.420777,37.766037,-122.430908,284
4978,37.796211,-122.426954,37.780414,-122.393927,672
4979,37.777741,-122.408083,37.78357,-122.399157,133
4980,37.782143,-122.401295,37.785169,-122.397448,340
4981,37.781149,-122.469734,37.782864,-122.445803,340
4982,37.793915,-122.393594,37.789634,-122.404636,208
4983,37.769373,-122.450905,37.763582,-122.447163,264
4984,37.752012,-122.422705,37.756757,-122.40665,264
4985,37.786113,-122.417678,37.790915,-122.417927,176
4986,37.744647,-122.395433,37.735902,-122.414853,196
4987,37.794741,-122.431805,37.804762,-122.42037,360
4988,37.781479,-122.40827,37.75853,-122.421296,440
4989,37.765821,-122.406572,37.7478,-122.422556,462
4990,37.791381,-122.393306,37.785791,-122.39703,252
4991,37.804791,-122.420831,37.802916,-122.434264,128
4992,37.771804,-122.454047,37.767623,-122.435699,256
4993,37.780747,-122.416703,37.77774,-122.438616,352
4994,37.794117,-122.414637,37.805067,-122.448174,568
4995,37.789807,-122.419151,37.795789,-122.435293,292
4996,37.786084,-122.401853,37.78697,-122.410746,208
4997,37.785451,-122.415551,37.784104,-122.403594,352
4998,37.784221,-122.404764,37.762519,-122.417304,432
4999,37.799481,-122.409304,37.805632,-122.417654,184
5000,37.786392,-122.409905,37.778981,-122.395626,432
5001,37.776533,-122.395765,37.781821,-122.388715,148
5002,37.773398,-122.438536,37.771278,-122.444583,204
5003,37.787343,-122.409429,37.791128,-122.41241,220
5004,37.733327,-122.396722,37.735824,-122.390356,408
5005,37.786675,-122.412965,37.800689,-122.426169,424
5006,37.769255,-122.408157,37.769778,-122.423744,180
5007,37.786992,-122.403363,37.779806,-122.398347,232
5008,37.768731,-122.385698,37.764419,-122.387776,168
5009,37.768285,-122.413353,37.785738,-122.401564,396
5010,37.783533,-122.399214,37.778851,-122.402205,232
5011,37.801217,-122.425076,37.799859,-122.409599,292
5012,37.659737,-122.43056,37.715402,-122.397994,511
5013,37.790757,-122.40117,37.774436,-122.398444,592
5014,37.785103,-122.412737,37.789703,-122.412348,192
5015,37.773584,-122.421226,37.786484,-122.409702,426
5016,37.780375,-122.40335,37.798519,-122.407462,404
5017,37.782339,-122.417497,37.794526,-122.424872,368
5018,37.772915,-122.439253,37.783146,-122.439418,220
5019,37.70237,-122.393318,37.641724,-122.406218,372
5020,37.791817,-122.424505,37.797917,-122.405878,304
5021,37.778817,-122.430916,37.786756,-122.451414,512
5022,37.772554,-122.410045,37.7828,-122.406511,236
5023,37.774804,-122.409821,37.775578,-122.403087,104
5024,37.788102,-122.420049,37.800511,-122.429428,588
5025,37.78233,-122.449125,37.780673,-122.473735,284
5026,37.789147,-122.424645,37.779531,-122.457581,380
5027,37.779045,-122.392997,37.785329,-122.401027,168
5028,37.797432,-122.433345,37.80077,-122.429208,224
5029,37.776218,-122.414537,37.774138,-122.422187,208
5031,37.742378,-122.426495,37.740881,-122.4226,228
5032,37.782158,-122.396886,37.787301,-122.400644,264
5033,37.788649,-122.410545,37.76813,-122.428276,724
5034,37.783517,-122.424459,37.769347,-122.426887,306
5035,37.776505,-122.395652,37.77999,-122.40759,316
5036,37.78198,-122.410636,37.778301,-122.400963,216
5037,37.784291,-122.391074,37.786034,-122.389733,177
5038,37.790905,-122.417983,37.781212,-122.460823,488
5039,37.778986,-122.404926,37.775868,-122.399703,404
5040,37.773675,-122.411487,37.78537,-122.403285,256
5041,37.790642,-122.402698,37.794615,-122.401479,384
5042,37.792824,-122.391554,37.79048,-122.389964,204
5043,37.773449,-122.437558,37.764139,-122.433713,282
5044,37.76964,-122.405948,37.772148,-122.427093,300
5045,37.775647,-122.413093,37.76113,-122.388728,296
5046,37.753629,-122.422668,37.774021,-122.438435,608
5047,37.748555,-122.424768,37.755371,-122.419655,256
5048,37.787389,-122.403548,37.788445,-122.389943,354
5049,37.782052,-122.393602,37.78919,-122.391983,328
5050,37.796266,-122.418586,37.798531,-122.401074,138
5051,37.789324,-122.398367,37.781068,-122.392977,300
5052,37.76592,-122.407432,37.776465,-122.394268,304
5053,37.785741,-122.405718,37.77439,-122.400701,192
5054,37.790221,-122.399232,37.790547,-122.389689,180
5055,37.791641,-122.407434,37.792574,-122.401766,148
5056,37.789839,-122.42234,37.788917,-122.426767,145
5057,37.776721,-122.402321,37.777733,-122.400396,148
5058,37.773315,-122.412172,37.77947,-122.397895,176
5059,37.781215,-122.400348,37.779356,-122.401496,352
5060,37.790052,-122.423506,37.789466,-122.428668,196
5061,37.787776,-122.410036,37.767502,-122.422193,744
5062,37.786733,-122.399639,37.79112,-122.399768,168
5063,37.777937,-122.438515,37.770355,-122.444816,160
5064,37.789319,-122.389958,37.781611,-122.398603,148
5065,37.783373,-122.405604,37.791962,-122.404046,232
5067,37.78621,-122.401785,37.788716,-122.402088,364
5068,37.787699,-122.401024,37.780415,-122.40361,332
5069,37.755639,-122.415598,37.770444,-122.409748,420
5070,37.788555,-122.413954,37.773352,-122.42175,432
5071,37.776057,-122.40241,37.777319,-122.395369,186
5072,37.7698,-122.420051,37.777232,-122.420773,162
5073,37.788607,-122.436432,37.786292,-122.485192,872
5074,37.777019,-122.423015,37.764891,-122.424178,181
5075,37.777103,-122.429795,37.776528,-122.394301,504
5076,37.779277,-122.435563,37.788718,-122.420719,240
5077,37.772575,-122.412684,37.763038,-122.413839,192
5078,37.747639,-122.444967,37.752619,-122.438211,204
5079,37.772375,-122.404159,37.765858,-122.410566,336
5080,37.789197,-122.402262,37.792511,-122.404712,136
5081,37.787125,-122.42325,37.785068,-122.427903,132
5082,37.779803,-122.400554,37.77734,-122.416203,352
5083,37.78725,-122.431988,37.789478,-122.414529,148
5084,37.763939,-122.413157,37.756141,-122.403711,216
5085,37.771832,-122.398315,37.777624,-122.391857,156
5086,37.783487,-122.394,37.786347,-122.395702,180
5087,37.790472,-122.436285,37.784634,-122.471049,608
5088,37.762288,-122.426013,37.666487,-122.396222,748
5089,37.786009,-122.412326,37.790018,-122.4087,324
5090,37.784345,-122.391064,37.784471,-122.391057,216
5091,37.772511,-122.41894,37.775806,-122.423938,352
5092,37.782642,-122.397304,37.748215,-122.417668,360
5093,37.777171,-122.413387,37.772754,-122.419096,152
5094,37.795814,-122.425222,37.802752,-122.418112,188
5095,37.795899,-122.43868,37.786729,-122.443615,354
5096,37.773558,-122.411379,37.782572,-122.42238,352
5097,37.782376,-122.449711,37.773288,-122.422221,436
5098,37.765036,-122.42194,37.765124,-122.417579,138
5099,37.783023,-122.442753,37.781231,-122.447675,120
5100,37.775841,-122.414233,37.783193,-122.441277,444
5101,37.599617,-122.382761,37.603104,-122.373828,624
5102,37.805266,-122.423484,37.804877,-122.403108,348
5103,37.796982,-122.412362,37.79253,-122.421127,200
5104,37.798053,-122.420347,37.797461,-122.408526,172
5105,37.78104,-122.411724,37.770202,-122.425659,268
5106,37.785012,-122.417885,37.785098,-122.427806,240
5107,37.756529,-122.421162,37.75049,-122.421078,112
5108,37.778248,-122.396545,37.771634,-122.401546,240
5109,37.773173,-122.444351,37.767514,-122.457677,120
5110,37.786153,-122.409468,37.78862,-122.40527,198
5111,37.775286,-122.422745,37.768546,-122.420051,144
5112,37.779719,-122.423399,37.778047,-122.420105,156
5113,37.771334,-122.454163,37.767963,-122.460102,152
5114,37.798415,-122.402179,37.799564,-122.43813,528
5115,37.786766,-122.399376,37.78933,-122.39144,152
5116,37.774283,-122.401418,37.779404,-122.395157,168
5117,37.797976,-122.425548,37.799835,-122.421416,116
5118,37.778237,-122.403267,37.789256,-122.425621,516
5119,37.773131,-122.397713,37.780847,-122.399488,276
5120,37.7802,-122.403533,37.791876,-122.394624,272
5121,37.779748,-122.400128,37.748188,-122.417587,272
5122,37.79394,-122.402866,37.791349,-122.402716,184
5123,37.783508,-122.408709,37.783209,-122.402671,512
5124,37.781962,-122.393991,37.786875,-122.39512,116
5125,37.775878,-122.42404,37.773885,-122.439527,164
5126,37.797419,-122.410416,37.797564,-122.418739,272
5127,37.776096,-122.414585,37.775157,-122.508047,984
5128,37.787706,-122.411013,37.789665,-122.402576,360
5129,37.797209,-122.400358,37.794383,-122.393498,204
5130,37.780104,-122.421575,37.786914,-122.44665,412
5131,37.788856,-122.404646,37.788834,-122.392523,232
5132,37.767585,-122.428978,37.764874,-122.423107,128
5133,37.781887,-122.392183,37.776076,-122.393923,174
5134,37.798704,-122.398891,37.796998,-122.395483,244
5135,37.785691,-122.416406,37.759138,-122.424004,576
5136,37.778705,-122.428615,37.765595,-122.417518,445
5137,37.799571,-122.438006,37.793908,-122.402999,276
5138,37.782049,-122.450239,37.772321,-122.445809,222
5139,37.799289,-122.418813,37.799457,-122.43213,210
5140,37.746158,-122.403827,37.756647,-122.400803,324
5141,37.764792,-122.423785,37.759947,-122.423693,80
5142,37.786403,-122.415969,37.789038,-122.440602,308
5143,37.775733,-122.409129,37.73892,-122.416311,824
5144,37.733455,-122.396709,37.739966,-122.388799,380
5145,37.786403,-122.401773,37.7927,-122.41079,216
